Date,Tone_score
2018.6.22,0.17264768
2018.6.23,0.15133889
2018.6.24,0.1300301
2018.6.25,0.11686267
2018.6.26,0.16198856
2018.6.27,0.11056538
2018.6.28,0.1812842
2018.6.29,0.21559842
2018.6.30,0.20217453
2018.7.1,0.18875062
2018.7.2,0.17532673
2018.7.3,0.2215415
2018.7.4,0.20356798
2018.7.5,0.2444413
2018.7.6,0.21306944
2018.7.7,0.14480421
2018.7.8,0.076538995
2018.7.9,0.19587687
2018.7.10,0.14524183
2018.7.11,0.18624356
2018.7.12,0.1407274
2018.7.13,0.17422235
2018.7.14,0.1760763
2018.7.15,0.17793025
2018.7.16,0.2095261
2018.7.17,0.14761326
2018.7.18,0.20509747
2018.7.19,0.23679876
2018.7.20,0.20266882
2018.7.21,0.20528936
2018.7.22,0.20790993
2018.7.23,0.21053047
2018.7.24,0.17043331
2018.7.25,0.19329436
2018.7.26,0.09053205
2018.7.27,0.17161438
2018.7.28,0.16861536
2018.7.29,0.16561632
2018.7.30,0.1626173
2018.7.31,0.14232858
2018.8.1,0.19609335
2018.8.2,0.10776293
2018.8.3,0.1841499
2018.8.4,0.18373412
2018.8.5,0.18331833
2018.8.6,0.18290254
2018.8.7,0.16079359
2018.8.8,0.16001768
2018.8.9,0.18017003
2018.8.10,0.17292877
2018.8.11,0.16886061
2018.8.12,0.16479245
2018.8.13,0.14945528
2018.8.14,0.14361274
2018.8.15,0.14482191
2018.8.16,0.14603107
2018.8.17,0.14450805
2018.8.18,0.13247123
2018.8.19,0.12043443
2018.8.20,0.1673027
2018.8.21,0.14578512
2018.8.22,0.115027234
2018.8.23,0.12207954
2018.8.24,0.15645254
2018.8.25,0.09721408
2018.8.26,0.037975624
2018.8.27,0.12335954
2018.8.28,0.15922089
2018.8.29,0.1707093
2018.8.30,0.14613037
2018.8.31,0.10206904
2018.9.1,0.12487817
2018.9.2,0.14768729
2018.9.3,0.17691031
2018.9.4,0.121697545
2018.9.5,0.14286676
2018.9.6,0.1753455
2018.9.7,0.16043763
2018.9.8,0.15137282
2018.9.9,0.14230801
2018.9.10,0.20900309
2018.9.11,0.18262386
2018.9.12,0.09422148
2018.9.13,0.07659365
2018.9.14,0.1775366
2018.9.15,0.16655843
2018.9.16,0.18582529
2018.9.17,0.20509215
2018.9.18,0.17015927
2018.9.19,0.10779792
2018.9.20,0.15620123
2018.9.21,0.14520642
2018.9.22,-0.0181804
2018.9.23,0.085506976
2018.9.24,0.06637395
2018.9.25,0.081252724
2018.9.26,0.07307387
2018.9.27,0.08837034
2018.9.28,0.105691314
2018.9.29,0.121481754
2018.9.30,0.1372722
2018.10.1,0.18480684
2018.10.2,0.15941499
2018.10.3,0.14690928
2018.10.4,0.16132313
2018.10.5,0.23480856
2018.10.6,0.15350644
2018.10.7,0.07220432
2018.10.8,0.16350046
2018.10.9,-0.056472152
2018.10.10,0.20594971
2018.10.11,0.12909536
2018.10.12,0.16331823
2018.10.13,-0.031582117
2018.10.14,0.053632397
2018.10.15,0.062183134
2018.10.16,0.15265682
2018.10.17,0.19747943
2018.10.18,0.032876067
2018.10.19,0.16459079
2018.10.20,0.15620133
2018.10.21,0.14781186
2018.10.22,0.048404563
2018.10.23,0.13510281
2018.10.24,0.20407522
2018.10.25,0.042239815
2018.10.26,0.167941
2018.10.27,0.15745866
2018.10.28,0.14697632
2018.10.29,0.13649398
2018.10.30,0.15771008
2018.10.31,0.20615204
2018.11.1,0.15430683
2018.11.2,0.15280727
2018.11.3,0.021091849
2018.11.4,0.09481929
2018.11.5,0.16854674
2018.11.6,0.1794781
2018.11.7,-0.012906551
2018.11.8,0.19662853
2018.11.9,0.1341082
2018.11.10,0.14413896
2018.11.11,0.15416974
2018.11.12,0.1642005
2018.11.13,0.17751312
2018.11.14,0.17811683
2018.11.15,0.21496086
2018.11.16,0.08526597
2018.11.17,0.12121855
2018.11.18,0.15717113
2018.11.19,0.11705545
2018.11.20,0.10034242
2018.11.21,0.16353078
2018.11.22,0.10081571
2018.11.23,0.1409813
2018.11.24,0.12028306
2018.11.25,0.09958482
2018.11.26,0.13107584
2018.11.27,0.12574296
2018.11.28,0.26650757
2018.11.29,0.032799527
2018.11.30,0.07340756
2018.12.1,0.13669977
2018.12.2,0.044074178
2018.12.3,0.17873397
2018.12.4,0.10012077
2018.12.5,0.06749369
2018.12.6,0.105582714
2018.12.7,0.123899676
2018.12.8,0.17118958
2018.12.9,0.18599322
2018.12.10,0.20079687
2018.12.11,0.09572747
2018.12.12,0.09200694
2018.12.13,0.1750939
2018.12.14,0.13625394
2018.12.15,0.08865431
2018.12.16,0.10798089
2018.12.17,0.15217198
2018.12.18,0.098768726
2018.12.19,0.16182622
2018.12.20,0.08730323
2018.12.21,0.10631555
2018.12.22,0.14132562
2018.12.23,0.11454111
2018.12.24,0.09862007
2018.12.25,0.19093195
2018.12.26,0.17822245
2018.12.27,0.06261933
2018.12.28,0.21749553
2018.12.29,0.1732279
2018.12.30,0.12896028
2018.12.31,0.08469265
2019.1.1,0.04042502
2019.1.2,0.10528477
2019.1.3,0.12288727
2019.1.4,0.11692032
2019.1.5,-0.03682524
2019.1.6,0.04514283
2019.1.7,0.10362115
2019.1.8,0.1139434
2019.1.9,0.13878839
2019.1.10,0.1786076
2019.1.11,0.19014093
2019.1.12,0.1732128
2019.1.13,0.15628465
2019.1.14,0.13935651
2019.1.15,0.123218015
2019.1.16,0.12892823
2019.1.17,0.17181115
2019.1.18,0.17563252
2019.1.19,0.12349789
2019.1.20,0.07136325
2019.1.21,0.18409841
2019.1.22,0.13703553
2019.1.23,0.10950182
2019.1.24,0.17072928
2019.1.25,0.13451476
2019.1.26,0.13725021
2019.1.27,0.13998565
2019.1.28,0.1427211
2019.1.29,0.17491302
2019.1.30,0.13424043
2019.1.31,0.06967025
2019.2.1,0.13832924
2019.2.2,0.13028765
2019.2.3,0.12224607
2019.2.4,0.11420449
2019.2.5,0.106162906
2019.2.6,0.17204839
2019.2.7,0.11685006
2019.2.8,0.12161436
2019.2.9,0.11071667
2019.2.10,0.099818975
2019.2.11,0.16860218
2019.2.12,0.12379484
2019.2.13,0.16118483
2019.2.14,0.16273555
2019.2.15,0.17037678
2019.2.16,0.1680043
2019.2.17,0.16563182
2019.2.18,0.16325934
2019.2.19,0.16386902
2019.2.20,0.16097336
2019.2.21,0.20092463
2019.2.22,0.1544397
2019.2.23,0.12619126
2019.2.24,0.097942814
2019.2.25,0.1774451
2019.2.26,0.14425105
2019.2.27,0.13519353
2019.2.28,0.15526469
2019.3.1,0.09499395
2019.3.2,0.11901453
2019.3.3,0.14303511
2019.3.4,0.1670557
2019.3.5,0.15725963
2019.3.6,0.15066843
2019.3.7,0.15004411
2019.3.8,0.22073989
2019.3.9,0.2087062
2019.3.10,0.19667253
2019.3.11,0.18463884
2019.3.12,0.18408504
2019.3.13,0.17285173
2019.3.14,0.15424177
2019.3.15,0.18556848
2019.3.16,0.18380715
2019.3.17,0.18204583
2019.3.18,0.1802845
2019.3.19,0.19557236
2019.3.20,0.14370601
2019.3.21,0.11125014
2019.3.22,0.12868248
2019.3.23,-0.02988103
2019.3.24,0.18223524
2019.3.25,0.14174876
2019.3.26,0.17122698
2019.3.27,0.1715137
2019.3.28,0.12579837
2019.3.29,0.12906158
2019.3.30,0.11998984
2019.3.31,0.110918105
2019.4.1,0.12965763
2019.4.2,0.1558848
2019.4.3,0.08139655
2019.4.4,0.14078902
2019.4.5,0.15029104
2019.4.6,0.070308626
2019.4.7,0.1156664
2019.4.8,0.16102417
2019.4.9,0.15145841
2019.4.10,0.11736047
2019.4.11,0.16900519
2019.4.12,0.14622991
2019.4.13,0.15213156
2019.4.14,0.15803319
2019.4.15,0.16393484
2019.4.16,0.1512006
2019.4.17,0.20562294
2019.4.18,0.062144183
2019.4.19,0.23973274
2019.4.20,0.21424611
2019.4.21,0.18875946
2019.4.22,0.16327283
2019.4.23,0.19217269
2019.4.24,0.16282114
2019.4.25,0.14868891
2019.4.26,0.11434521
2019.4.27,0.08599114
2019.4.28,0.057637066
2019.4.29,0.05625965
2019.4.30,0.20720878
2019.5.1,0.10880055
2019.5.2,0.088124886
2019.5.3,0.12161829
2019.5.4,0.13559219
2019.5.5,0.1495661
2019.5.6,0.16354
2019.5.7,0.189194
2019.5.8,0.055485047
2019.5.9,0.124532916
2019.5.10,0.14759687
2019.5.11,-0.003608614
2019.5.12,0.10252249
2019.5.13,0.2086536
2019.5.14,0.20908156
2019.5.15,0.19573657
2019.5.16,0.2083226
2019.5.17,0.17841499
2019.5.18,0.124832
2019.5.19,0.07124901
2019.5.20,0.21041532
2019.5.21,0.17966568
2019.5.22,0.20062618
2019.5.23,0.20246558
2019.5.24,0.11448934
2019.5.25,0.13079348
2019.5.26,0.14709762
2019.5.27,0.21315815
2019.5.28,0.15291187
2019.5.29,0.1697251
2019.5.30,0.18004611
2019.5.31,0.03286056
2019.6.1,0.061998703
2019.6.2,0.09113684
2019.6.3,0.05750848
2019.6.4,0.09673959
2019.6.5,0.14536572
2019.6.6,0.017369548
2019.6.7,0.16759247
2019.6.8,0.010406733
2019.6.9,0.05882752
2019.6.10,0.106956184
2019.6.11,0.1944213
2019.6.12,0.08738403
2019.6.13,0.16627564
2019.6.14,0.16870765
2019.6.15,0.07739065
2019.6.16,-0.013926357
2019.6.17,0.11295831
2019.6.18,0.12882824
2019.6.19,0.18900128
2019.6.20,0.006716812
2019.6.21,0.12017808
2019.6.22,0.07280177
2019.6.23,0.025425464
2019.6.24,0.1384822
2019.6.25,0.1686447
2019.6.26,0.14341745
2019.6.27,0.16784167
2019.6.28,0.11669228
2019.6.29,0.12120381
2019.6.30,0.12571535
2019.7.1,0.13022687
2019.7.2,0.10508096
2019.7.3,0.10441542
2019.7.4,0.11148403
2019.7.5,0.16748133
2019.7.6,0.023177505
2019.7.7,0.08650744
2019.7.8,0.15093371
2019.7.9,0.13977018
2019.7.10,0.16867705
2019.7.11,0.11046441
2019.7.12,0.11374035
2019.7.13,-0.005504295
2019.7.14,0.023892874
2019.7.15,0.13345037
2019.7.16,0.15360752
2019.7.17,0.18634626
2019.7.18,0.02602827
2019.7.19,0.14363402
2019.7.20,-0.007497221
2019.7.21,0.053502195
2019.7.22,0.11450161
2019.7.23,0.14348546
2019.7.24,0.15186027
2019.7.25,0.07240502
2019.7.26,0.16604047
2019.7.27,0.11461285
2019.7.28,0.06318522
2019.7.29,0.101830676
2019.7.30,0.11107834
2019.7.31,0.1133584
2019.8.1,0.054227524
2019.8.2,0.1535006
2019.8.3,0.10969717
2019.8.4,0.06589374
2019.8.5,0.12635908
2019.8.6,0.19289261
2019.8.7,0.14443734
2019.8.8,0.13450137
2019.8.9,0.1395283
2019.8.10,0.097514495
2019.8.11,0.055500686
2019.8.12,0.12339206
2019.8.13,0.08528508
2019.8.14,0.090081096
2019.8.15,0.058748133
2019.8.16,0.051254123
2019.8.17,0.001689673
2019.8.18,0.064876124
2019.8.19,0.12806258
2019.8.20,0.113080285
2019.8.21,0.052504998
2019.8.22,0.0786696
2019.8.23,0.12182212
2019.8.24,-0.006063014
2019.8.25,0.073706955
2019.8.26,0.10698168
2019.8.27,0.16528594
2019.8.28,0.11440432
2019.8.29,0.14917734
2019.8.30,0.0652805
2019.8.31,0.08082658
2019.9.1,0.096372664
2019.9.2,0.11001224
2019.9.3,0.16437797
2019.9.4,0.12849262
2019.9.5,0.105884716
2019.9.6,0.084962346
2019.9.7,0.08623357
2019.9.8,0.08750479
2019.9.9,0.047698837
2019.9.10,0.09021731
2019.9.11,0.12418045
2019.9.12,0.056977827
2019.9.13,0.08525618
2019.9.14,0.11353454
2019.9.15,0.16159728
2019.9.16,0.041929763
2019.9.17,0.12093412
2019.9.18,0.09308307
2019.9.19,0.046657212
2019.9.20,0.10818593
2019.9.21,0.0849494
2019.9.22,0.06171286
2019.9.23,0.078299545
2019.9.24,0.11963554
2019.9.25,0.12314743
2019.9.26,0.1501029
2019.9.27,0.12962556
2019.9.28,0.1102069
2019.9.29,0.090788245
2019.9.30,0.1209458
2019.10.1,0.1159292
2019.10.2,0.15832387
2019.10.3,0.19112858
2019.10.4,0.083654314
2019.10.5,0.123168185
2019.10.6,0.16268206
2019.10.7,0.20620468
2019.10.8,0.078562364
2019.10.9,0.052099526
2019.10.10,0.15689075
2019.10.11,0.14189929
2019.10.12,0.06439711
2019.10.13,-0.013105065
2019.10.14,0.1759659
2019.10.15,0.17524716
2019.10.16,0.098839015
2019.10.17,0.12866172
2019.10.18,0.18097396
2019.10.19,0.049028486
2019.10.20,0.07120808
2019.10.21,0.10888966
2019.10.22,0.13996094
2019.10.23,0.24517593
2019.10.24,0.043781795
2019.10.25,0.11740939
2019.10.26,0.097544216
2019.10.27,0.07767904
2019.10.28,0.12315259
2019.10.29,0.20923668
2019.10.30,0.14953707
2019.10.31,0.1285083
2019.11.1,0.2126422
2019.11.2,0.11301395
2019.11.3,0.08816874
2019.11.4,0.11962297
2019.11.5,0.21146317
2019.11.6,0.1726093
2019.11.7,0.13813007
2019.11.8,0.16785946
2019.11.9,0.17592993
2019.11.10,0.1840004
2019.11.11,0.1634511
2019.11.12,0.20113307
2019.11.13,0.15448742
2019.11.14,0.15149128
2019.11.15,0.1875827
2019.11.16,0.15932113
2019.11.17,0.13105957
2019.11.18,0.1190507
2019.11.19,0.19868806
2019.11.20,0.14459293
2019.11.21,0.15146534
2019.11.22,0.16106579
2019.11.23,0.1561522
2019.11.24,0.1512386
2019.11.25,0.14632502
2019.11.26,0.12506622
2019.11.27,0.123515
2019.11.28,0.1759804
2019.11.29,0.059572875
2019.11.30,0.068092376
2019.12.1,0.07661188
2019.12.2,0.16284677
2019.12.3,0.1541956
2019.12.4,0.17742106
2019.12.5,0.12033965
2019.12.6,0.11598462
2019.12.7,0.0778587
2019.12.8,0.039732784
2019.12.9,0.12387327
2019.12.10,0.16957942
2019.12.11,0.20322642
2019.12.12,0.053695522
2019.12.13,0.14781065
2019.12.14,0.096363224
2019.12.15,0.044915795
2019.12.16,0.11413659
2019.12.17,0.17681801
2019.12.18,0.119394384
2019.12.19,0.16261807
2019.12.20,0.12604408
2019.12.21,0.08559671
2019.12.22,0.04514934
2019.12.23,0.10824758
2019.12.24,0.13833493
2019.12.25,0.22063535
2019.12.26,0.10849462
2019.12.27,0.14082803
2019.12.28,0.17657253
2019.12.29,0.21231702
2019.12.30,0.15371037
2019.12.31,0.17621449
2020.1.1,0.054826096
2020.1.2,0.12522852
2020.1.3,0.16000813
2020.1.4,-0.041341394
2020.1.5,0.080371276
2020.1.6,0.18023217
2020.1.7,0.15329465
2020.1.8,0.11865571
2020.1.9,0.15166801
2020.1.10,0.15712552
2020.1.11,0.083735965
2020.1.12,0.010346413
2020.1.13,0.16635415
2020.1.14,0.17606404
2020.1.15,0.10989785
2020.1.16,0.14139007
2020.1.17,0.066638455
2020.1.18,0.09652758
2020.1.19,0.1264167
2020.1.20,0.15630582
2020.1.21,0.13132346
2020.1.22,0.163639
2020.1.23,0.14962022
2020.1.24,0.15472996
2020.1.25,0.15983969
2020.1.26,0.16494943
2020.1.27,0.17005916
2020.1.28,0.1751689
2020.1.29,0.12930343
2020.1.30,0.1573951
2020.1.31,0.15345912
2020.2.1,0.14591691
2020.2.2,0.13837469
2020.2.3,0.12980585
2020.2.4,0.1640554
2020.2.5,0.12725294
2020.2.6,0.14447536
2020.2.7,0.10056918
2020.2.8,0.08027786
2020.2.9,0.05998653
2020.2.10,0.17621383
2020.2.11,0.14538065
2020.2.12,0.14688954
2020.2.13,0.08818314
2020.2.14,0.15036705
2020.2.15,0.12160534
2020.2.16,0.09284362
2020.2.17,0.10702753
2020.2.18,0.16160591
2020.2.19,0.13068797
2020.2.20,0.12412362
2020.2.21,0.14763482
2020.2.22,0.07983183
2020.2.23,0.012028843
2020.2.24,0.10129858
2020.2.25,0.16348378
2020.2.26,0.12741056
2020.2.27,0.071064286
2020.2.28,0.12853464
2020.2.29,0.1791699
2020.3.1,0.22980514
2020.3.2,0.17396179
2020.3.3,0.14032266
2020.3.4,0.09178539
2020.3.5,0.15350808
2020.3.6,0.15866108
2020.3.7,0.18210861
2020.3.8,0.20555614
2020.3.9,0.1703587
2020.3.10,0.15187879
2020.3.11,0.12659666
2020.3.12,0.14086047
2020.3.13,0.13669066
2020.3.14,0.06679284
2020.3.15,-0.003104985
2020.3.16,0.044801366
2020.3.17,0.13477078
2020.3.18,0.13869242
2020.3.19,0.11053332
2020.3.20,0.13574643
2020.3.21,0.13170066
2020.3.22,0.12765488
2020.3.23,0.14463763
2020.3.24,0.17632194
2020.3.25,0.17067742
2020.3.26,0.13148935
2020.3.27,0.15874904
2020.3.28,0.11533818
2020.3.29,0.07192731
2020.3.30,0.15056203
2020.3.31,0.13848694
2020.4.1,0.161623
2020.4.2,0.18264636
2020.4.3,0.17734647
2020.4.4,0.11451462
2020.4.5,0.123266056
2020.4.6,0.17127393
2020.4.7,0.19077972
2020.4.8,0.14518708
2020.4.9,0.103415824
2020.4.10,0.14009848
2020.4.11,0.14646225
2020.4.12,0.15282603
2020.4.13,0.15918979
2020.4.14,0.14710715
2020.4.15,0.013253331
2020.4.16,0.071158834
2020.4.17,0.1341358
2020.4.18,0.16472074
2020.4.19,0.19530569
2020.4.20,0.15685785
2020.4.21,0.25093055
2020.4.22,0.1952497
2020.4.23,0.14774919
2020.4.24,0.12393248
2020.4.25,0.16089997
2020.4.26,0.19786745
2020.4.27,0.1501939
2020.4.28,0.14333446
2020.4.29,0.09874879
2020.4.30,-0.000330756
2020.5.1,0.040039893
2020.5.2,0.08041054
2020.5.3,0.12078119
2020.5.4,0.16115184
2020.5.5,0.14940795
2020.5.6,0.13766408
2020.5.7,0.19610211
2020.5.8,0.14320974
2020.5.9,0.15733589
2020.5.10,0.17146203
2020.5.11,0.18558818
2020.5.12,0.13922212
2020.5.13,0.14534488
2020.5.14,0.19072999
2020.5.15,0.17003866
2020.5.16,0.105371796
2020.5.17,0.040704936
2020.5.18,0.1708886
2020.5.19,0.14925805
2020.5.20,0.15346666
2020.5.21,0.122068055
2020.5.22,0.1412539
2020.5.23,0.13054845
2020.5.24,0.119843006
2020.5.25,0.10032501
2020.5.26,0.096204504
2020.5.27,0.094195604
2020.5.28,0.06503855
2020.5.29,0.14982435
2020.5.30,0.1354795
2020.5.31,0.12113463
2020.6.1,0.14354563
2020.6.2,0.19779453
2020.6.3,0.12799378
2020.6.4,0.15322188
2020.6.5,0.109498784
2020.6.6,0.13123581
2020.6.7,0.15297285
2020.6.8,0.15163279
2020.6.9,0.13945691
2020.6.10,0.13833372
2020.6.11,0.12500282
2020.6.12,0.17375556
2020.6.13,0.15823
2020.6.14,0.14270446
2020.6.15,0.1271789
2020.6.16,0.10656899
2020.6.17,0.14259748
2020.6.18,0.1792826
2020.6.19,0.14866742
2020.6.20,0.1364011
2020.6.21,0.12413478
2020.6.22,0.111868456
2020.6.23,0.1641357
2020.6.24,0.14448078
2020.6.25,0.1735758
2020.6.26,0.10589137
2020.6.27,0.11860438
2020.6.28,0.13131738
2020.6.29,0.17843981
2020.6.30,0.14541534
2020.7.1,0.13613209
2020.7.2,0.22349726
2020.7.3,0.15192035
2020.7.4,0.08844012
2020.7.5,0.024959892
2020.7.6,0.14883442
2020.7.7,0.18668225
2020.7.8,0.15605749
2020.7.9,0.15657876
2020.7.10,0.15669732
2020.7.11,0.15020305
2020.7.12,0.14370877
2020.7.13,0.15933545
2020.7.14,0.16129982
2020.7.15,0.018812692
2020.7.16,0.11347401
2020.7.17,0.13628188
2020.7.18,0.14107592
2020.7.19,0.14586997
2020.7.20,0.12916943
2020.7.21,0.15992376
2020.7.22,0.18354623
2020.7.23,0.14394782
2020.7.24,0.09858568
2020.7.25,0.118727006
2020.7.26,0.13886833
2020.7.27,0.15900967
2020.7.28,0.15652311
2020.7.29,0.18774088
2020.7.30,0.11141682
2020.7.31,0.12335996
2020.8.1,0.12771422
2020.8.2,0.13206847
2020.8.3,0.13642272
2020.8.4,0.19892648
2020.8.5,0.13391545
2020.8.6,0.156191
2020.8.7,0.15936011
2020.8.8,0.16299841
2020.8.9,0.1666367
2020.8.10,0.170275
2020.8.11,0.20414717
2020.8.12,0.13085023
2020.8.13,0.17993349
2020.8.14,0.14919934
2020.8.15,0.191998
2020.8.16,0.23479667
2020.8.17,0.15697058
2020.8.18,0.07914448
2020.8.19,0.12860127
2020.8.20,0.17366333
2020.8.21,0.21343307
2020.8.22,0.18582222
2020.8.23,0.15821135
2020.8.24,0.1306005
2020.8.25,0.14465383
2020.8.26,0.095644906
2020.8.27,0.08705256
2020.8.28,0.11245251
2020.8.29,0.13110127
2020.8.30,0.14975002
2020.8.31,0.16839878
2020.9.1,0.17412221
2020.9.2,0.12432642
2020.9.3,0.16597915
2020.9.4,0.16790296
2020.9.5,0.17970864
2020.9.6,0.19151434
2020.9.7,0.20332003
2020.9.8,0.12865478
2020.9.9,0.13315825
2020.9.10,0.092478946
2020.9.11,0.14855345
2020.9.12,0.15464708
2020.9.13,0.1607407
2020.9.14,0.16683434
2020.9.15,0.06476153
2020.9.16,0.20177114
2020.9.17,0.09926545
2020.9.18,0.14382094
2020.9.19,0.09698324
2020.9.20,0.050145537
2020.9.21,0.15588483
2020.9.22,0.16495828
2020.9.23,0.16135648
2020.9.24,0.18718632
2020.9.25,0.13517848
2020.9.26,0.13426244
2020.9.27,0.13334641
2020.9.28,0.17999843
2020.9.29,0.14927201
2020.9.30,0.13365185
2020.10.1,0.118031695
2020.10.2,0.10241154
2020.10.3,0.08679138
2020.10.4,0.071171224
2020.10.5,0.17143345
2020.10.6,0.1545785
2020.10.7,0.12677805
2020.10.8,0.15540463
2020.10.9,0.16180319
2020.10.10,0.16820176
2020.10.11,0.17460032
2020.10.12,0.18180275
2020.10.13,0.14963491
2020.10.14,0.106468156
2020.10.15,0.073364355
2020.10.16,0.114427984
2020.10.17,0.109657496
2020.10.18,0.10488701
2020.10.19,0.11550231
2020.10.20,0.16329606
2020.10.21,0.15181823
2020.10.22,0.1816427
2020.10.23,0.17578073
2020.10.24,0.216663
2020.10.25,0.18009314
2020.10.26,0.14352326
2020.10.27,0.16376731
2020.10.28,0.08768268
2020.10.29,0.13204019
2020.10.30,0.1294705
2020.10.31,0.14977653
2020.11.1,0.17008257
2020.11.2,0.1903886
2020.11.3,0.13429058
2020.11.4,0.1678271
2020.11.5,0.091953345
2020.11.6,0.104644656
2020.11.7,0.12108925
2020.11.8,0.13753384
2020.11.9,0.19026306
2020.11.10,0.1804315
2020.11.11,0.13719702
2020.11.12,0.18933156
2020.11.13,0.13154624
2020.11.14,0.11880442
2020.11.15,0.10606259
2020.11.16,0.16222747
2020.11.17,0.116478585
2020.11.18,0.12248876
2020.11.19,0.15894368
2020.11.20,0.19066244
2020.11.21,0.13806884
2020.11.22,0.085475236
2020.11.23,0.17150387
2020.11.24,0.11832253
2020.11.25,0.16926417
2020.11.26,0.11950044
2020.11.27,0.125913
2020.11.28,0.13627274
2020.11.29,0.14663249
2020.11.30,0.15699224
2020.12.1,0.21480832
2020.12.2,0.16903023
2020.12.3,0.10148785
2020.12.4,0.123177506
2020.12.5,0.12883109
2020.12.6,0.13448468
2020.12.7,0.14013825
2020.12.8,0.15023914
2020.12.9,0.19461541
2020.12.10,0.073165715
2020.12.11,0.1732249
2020.12.12,0.30268586
2020.12.13,0.20028934
2020.12.14,0.097892836
2020.12.15,0.12023737
2020.12.16,0.12066128
2020.12.17,0.16990615
2020.12.18,0.104152046
2020.12.19,0.13210022
2020.12.20,0.2463567
2020.12.21,0.18511906
2020.12.22,0.14335506
2020.12.23,0.16910799
2020.12.24,0.151816
2020.12.25,0.16433254
2020.12.26,0.15840016
2020.12.27,0.15246779
2020.12.28,0.14653541
2020.12.29,0.16353938
2020.12.30,0.15048349
2020.12.31,0.08489491
2021.1.1,0.019306332
2021.1.2,0.043342546
2021.1.3,0.06737876
2021.1.4,0.09141498
2021.1.5,0.115451194
2021.1.6,0.14340958
2021.1.7,0.13374074
2021.1.8,0.124071896
2021.1.9,0.09969066
2021.1.10,0.07530942
2021.1.11,0.06454829
2021.1.12,0.05021635
2021.1.13,0.03588441
2021.1.14,0.084628165
2021.1.15,0.029724024
2021.1.16,0.07003733
2021.1.17,0.11035064
2021.1.18,0.15066394
2021.1.19,0.136401
2021.1.20,0.12213805
2021.1.21,0.10787511
2021.1.22,0.122867316
2021.1.23,0.13785952
2021.1.24,0.15285175
2021.1.25,0.16784395
2021.1.26,0.08619634
2021.1.27,0.09652982
2021.1.28,0.1068633
2021.1.29,0.09194718
2021.1.30,0.10684632
2021.1.31,0.12174545
2021.2.1,0.13664459
2021.2.2,0.17228645
2021.2.3,0.20792833
2021.2.4,0.1979636
2021.2.5,0.18799885
2021.2.6,0.1780341
2021.2.7,0.16806936
2021.2.8,0.10051513
2021.2.9,0.03296089
2021.2.10,0.19029489
2021.2.11,0.12637368
2021.2.12,0.121254936
2021.2.13,0.11613619
2021.2.14,0.11101746
2021.2.15,0.105898716
2021.2.16,0.18877152
2021.2.17,0.27164432
2021.2.18,0.08679828
2021.2.19,0.0876861
2021.2.20,0.026797116
2021.2.21,0.12308313
2021.2.22,0.21936914
2021.2.23,0.094932064
2021.2.24,0.16558512
2021.2.25,-0.005409741
2021.2.26,0.07227818
2021.2.27,-0.022045314
2021.2.28,0.065030366
2021.3.1,0.09873171
2021.3.2,0.08188688
2021.3.3,0.042375643
2021.3.4,0.090321064
2021.3.5,0.051483013
2021.3.6,0.0960433
2021.3.7,0.14060359
2021.3.8,0.047629036
2021.3.9,0.09018962
2021.3.10,0.114034176
2021.3.11,0.05008509
2021.3.12,0.07521934
2021.3.13,0.07215296
2021.3.14,0.069086574
2021.3.15,0.06602019
2021.3.16,0.040512025
2021.3.17,0.10617675
2021.3.18,0.069808975
2021.3.19,0.034944065
2021.3.20,0.04978338
2021.3.21,0.09630558
2021.3.22,0.10412889
2021.3.23,0.0855659
2021.3.24,0.09327908
2021.3.25,0.10086155
2021.3.26,0.13113093
2021.3.27,0.09720994
2021.3.28,0.06328895
2021.3.29,0.029367954
2021.3.30,0.1805937
2021.3.31,0.13823824
2021.4.1,0.22315446
2021.4.2,0.10510498
2021.4.3,0.1256619
2021.4.4,0.14621879
2021.4.5,0.1667757
2021.4.6,0.13896887
2021.4.7,0.11116204
2021.4.8,0.25758666
2021.4.9,0.104193375
2021.4.10,0.10008941
2021.4.11,0.09598544
2021.4.12,0.1381577
2021.4.13,0.11764267
2021.4.14,0.042378277
2021.4.15,-0.031941272
2021.4.16,0.052242782
2021.4.17,0.13642684
2021.4.18,0.22061089
2021.4.19,0.2378583
2021.4.20,0.2400097
2021.4.21,0.16786261
2021.4.22,0.11756989
2021.4.23,0.058247983
2021.4.24,0.14480653
2021.4.25,0.2313651
2021.4.26,0.23567909
2021.4.27,0.15827072
2021.4.28,0.1894387
2021.4.29,-0.024784952
2021.4.30,0.0872679
2021.5.1,0.13870843
2021.5.2,0.19014895
2021.5.3,0.22702163
2021.5.4,0.15878491
2021.5.5,0.037632093
2021.5.6,0.07239224
2021.5.7,0.05548601
2021.5.8,0.07316669
2021.5.9,0.09084737
2021.5.10,0.012720734
2021.5.11,0.09674546
2021.5.12,0.13871704
2021.5.13,0.110396996
2021.5.14,0.12614551
2021.5.15,0.092140965
2021.5.16,0.058136415
2021.5.17,0.024131864
2021.5.18,0.1434921
2021.5.19,0.07793501
2021.5.20,0.012377918
2021.5.21,0.1457045
2021.5.22,0.18827717
2021.5.23,0.23084983
2021.5.24,0.2734225
2021.5.25,0.11967392
2021.5.26,0.098107636
2021.5.27,-0.022000784
2021.5.28,0.0776693
2021.5.29,0.1160389
2021.5.30,0.1544085
2021.5.31,0.13189079
